Dataset	Is.Pilot	Passes.Filters	Protocol	Split	Annotator.ID	Sentence.ID	Pred.Token	Pred.Lemma	Gram.Func	Arg.Phrase	Arg.Tokens.Begin	Arg.Tokens.End	Property	Response	Applicable	Sent.Grammatical
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4171	3	quote	nmod	in us dollars per unit of volume , which will be the contractual currency	4	17	location	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 12458	4	post	nmod	in the rooms	5	7	location	5	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 12458	4	post	nmod	in the rooms	5	7	location	5	yes	5
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 1736	1	have	nmod	right on the field	5	8	location	5	yes	3
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 1736	1	have	nmod	right on the field	5	8	location	5	yes	5
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 6637	2	come	nmod	before work	3	4	location	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6637	2	come	nmod	before work	3	4	location	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 1245	2	surround	nmod	by a second wider circle of direct supporters , planners , commanders , preachers , all of whom make a living , usually a very comfortable living , by serving as terror infrastructure	3	35	location	1	yes	nan
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1245	2	surround	nmod	by a second wider circle of direct supporters , planners , commanders , preachers , all of whom make a living , usually a very comfortable living , by serving as terror infrastructure	3	35	location	1	yes	5
adjunct	False	False	adjunct	dev	32	en-ud-dev.conllu 178	2	write	nmod	on january 25 , 2005	5	9	location	4	yes	5
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 178	2	write	nmod	on january 25 , 2005	5	9	location	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 6647	5	name	nmod	for the mysterious neoplatonic italian painter raphael sanzio who painted _ st. george fighting the dragon _ ( 1504 - 06 )	6	27	location	2	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 6647	5	name	nmod	for the mysterious neoplatonic italian painter raphael sanzio who painted _ st. george fighting the dragon _ ( 1504 - 06 )	6	27	location	1	no	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4197	2	lie	nmod	in the fact that the confirmation system reads the counterparty &#39;s name from global counterparty	3	17	location	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 4197	2	lie	nmod	in the fact that the confirmation system reads the counterparty &#39;s name from global counterparty	3	17	location	5	yes	5
adjunct	False	False	adjunct	dev	16	en-ud-dev.conllu 180	11	think	nmod	following on the heels of ben &#39;s annoucement yesterday	0	8	location	1	no	5
adjunct	False	False	adjunct	dev	26	en-ud-dev.conllu 180	11	think	nmod	following on the heels of ben &#39;s annoucement yesterday	0	8	location	3	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 12460	1	put	nmod	in hot water	5	7	location	5	yes	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 12460	1	put	nmod	in hot water	5	7	location	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 4351	3	speak	nmod	with per	4	5	location	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4351	3	speak	nmod	with per	4	5	location	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 6650	8	die	nmod	on his april birthday laura & bridget &#39;s day	9	17	location	1	no	4
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 6650	8	die	nmod	on his april birthday laura & bridget &#39;s day	9	17	location	1	yes	4
adjunct	False	False	adjunct	dev	7	en-ud-dev.conllu 1836	1	use	nmod	for our annual walk against drugs and alcohol event	3	11	location	5	yes	3
adjunct	False	False	adjunct	dev	87	en-ud-dev.conllu 1836	1	use	nmod	for our annual walk against drugs and alcohol event	3	11	location	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 12472	2	be	nmod	in my and my dining partners &#39; experience	4	11	location	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 12472	2	be	nmod	in my and my dining partners &#39; experience	4	11	location	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1247	2	operate	nmod	mostly through mosques , madrasas and other religious establishments but also through inciting electronic and printed media	3	19	location	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1247	2	operate	nmod	mostly through mosques , madrasas and other religious establishments but also through inciting electronic and printed media	3	19	location	5	yes	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 4351	3	speak	nmod	about this	7	8	location	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4351	3	speak	nmod	about this	7	8	location	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 6650	8	die	nmod	like william shakspere	0	2	location	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 6650	8	die	nmod	like william shakspere	0	2	location	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 12540	3	call	nmod	on monday	0	1	location	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 12540	3	call	nmod	on monday	0	1	location	1	no	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 6670	11	bear	nmod	upon the sixth of april	1	5	location	2	yes	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 6670	11	bear	nmod	upon the sixth of april	1	5	location	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 436	1	describe	nmod	as that of a f*ed horse	5	10	location	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 436	1	describe	nmod	as that of a f*ed horse	5	10	location	1	no	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 1262	3	believe	nmod	in democracy , the rule of law , including international law , human rights , free speech and free press , among other liberties	4	27	location	2	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1262	3	believe	nmod	in democracy , the rule of law , including international law , human rights , free speech and free press , among other liberties	4	27	location	1	yes	5
adjunct	False	False	adjunct	dev	26	en-ud-dev.conllu 183	1	make	nmod	on march 28 , 2005	4	8	location	1	yes	5
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 183	1	make	nmod	on march 28 , 2005	4	8	location	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 4392	5	need	nmod	in that respect	0	2	location	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4392	5	need	nmod	in that respect	0	2	location	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 1286	1	leave	nmod	to you	3	4	location	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1286	1	leave	nmod	to you	3	4	location	5	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6671	5	conquer	nmod	upon the same day	0	3	location	4	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6671	5	conquer	nmod	upon the same day	0	3	location	1	yes	5
adjunct	False	False	adjunct	dev	26	en-ud-dev.conllu 1842	1	have	nmod	just inside barling	15	17	location	5	yes	5
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 1842	1	have	nmod	just inside barling	15	17	location	5	yes	4
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1286	1	leave	nmod	as homework	5	6	location	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1286	1	leave	nmod	as homework	5	6	location	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 4484	4	exist	nmod	for the remote offices in singapore and australia	8	15	location	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 4484	4	exist	nmod	for the remote offices in singapore and australia	8	15	location	3	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6676	7	visit	nmod	in 1593	9	10	location	1	yes	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 6676	7	visit	nmod	in 1593	9	10	location	1	no	3
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 10246	1	come	nmod	for a week	5	7	location	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 10246	1	come	nmod	for a week	5	7	location	1	yes	5
adjunct	False	False	adjunct	dev	1	en-ud-dev.conllu 190	9	create	nmod	in this movie	0	2	location	4	yes	5
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 190	9	create	nmod	in this movie	0	2	location	5	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 4484	4	exist	nmod	in limited form	5	7	location	2	yes	3
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 4484	4	exist	nmod	in limited form	5	7	location	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 10249	1	spend	nmod	with me	6	7	location	5	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 10249	1	spend	nmod	with me	6	7	location	1	no	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1304	4	need	nmod	above all	0	1	location	1	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1304	4	need	nmod	above all	0	1	location	1	yes	5
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 190	9	create	nmod	in 2008	16	17	location	5	yes	5
adjunct	False	False	adjunct	dev	71	en-ud-dev.conllu 190	9	create	nmod	in 2008	16	17	location	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10284	1	have	nmod	in many other palces	3	6	location	5	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 10284	1	have	nmod	in many other palces	3	6	location	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 4500	1	fax	nmod	to you	3	4	location	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4500	1	fax	nmod	to you	3	4	location	5	yes	5
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 1923	1	offer	nmod	at a great price	5	8	location	1	no	3
adjunct	False	False	adjunct	dev	87	en-ud-dev.conllu 1923	1	offer	nmod	at a great price	5	8	location	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 1315	2	encircle	nmod	by the gulf states , iraq and the moslem republics of the former soviet union	6	20	location	4	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1315	2	encircle	nmod	by the gulf states , iraq and the moslem republics of the former soviet union	6	20	location	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 4522	7	lead	nmod	as for me	0	2	location	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4522	7	lead	nmod	as for me	0	2	location	1	yes	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 6677	3	write	nmod	in 1594	0	1	location	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6677	3	write	nmod	in 1594	0	1	location	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 10287	1	call	nmod	for an estimate	3	5	location	1	yes	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 10287	1	call	nmod	for an estimate	3	5	location	1	no	5
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 1931	1	work	nmod	on it	2	3	location	5	yes	5
adjunct	False	False	adjunct	dev	56	en-ud-dev.conllu 1931	1	work	nmod	on it	2	3	location	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1315	2	encircle	nmod	by afghanistan	3	4	location	5	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1315	2	encircle	nmod	by afghanistan	3	4	location	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 454	11	rise	nmod	against saddam	14	15	location	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 454	11	rise	nmod	against saddam	14	15	location	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 6677	3	write	nmod	under the assumed name of &quot; raphael peregrino	8	15	location	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 6677	3	write	nmod	under the assumed name of &quot; raphael peregrino	8	15	location	1	no	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 10325	4	eat	nmod	at the grill	5	7	location	5	yes	5
adjunct	False	False	adjunct	train	92	en-ud-train.conllu 10325	4	eat	nmod	at the grill	5	7	location	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1316	2	surround	nmod	by turkey , iraq , jordan and israel	3	10	location	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1316	2	surround	nmod	by turkey , iraq , jordan and israel	3	10	location	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 6716	4	beat	nmod	in presence of phillip ii	8	12	location	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6716	4	beat	nmod	in presence of phillip ii	8	12	location	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 454	11	rise	nmod	in arms	12	13	location	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 454	11	rise	nmod	in arms	12	13	location	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 10326	4	prepare	nmod	to perfection	5	6	location	2	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10326	4	prepare	nmod	to perfection	5	6	location	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1351	2	associate	nmod	with a faction of the egyptian islamic jihad known as the vanguards of conquest	3	16	location	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1351	2	associate	nmod	with a faction of the egyptian islamic jihad known as the vanguards of conquest	3	16	location	1	yes	5
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 1931	1	work	nmod	right on the back of my car	4	10	location	5	yes	5
adjunct	False	False	adjunct	dev	87	en-ud-dev.conllu 1931	1	work	nmod	right on the back of my car	4	10	location	5	yes	4
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 6717	2	beat	nmod	in madrid	5	6	location	5	yes	4
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 6717	2	beat	nmod	in madrid	5	6	location	5	yes	3
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 10349	1	live	nmod	10 minutes from cycle city	2	6	location	5	yes	nan
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 10349	1	live	nmod	10 minutes from cycle city	2	6	location	5	yes	nan
adjunct	False	False	adjunct	dev	20	en-ud-dev.conllu 1948	1	go	nmod	to japaneiro &#39;s	2	4	location	5	yes	5
adjunct	False	False	adjunct	dev	56	en-ud-dev.conllu 1948	1	go	nmod	to japaneiro &#39;s	2	4	location	5	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 1355	19	be	nmod	according to senior counter terrorism officials , both here and abroad	0	10	location	4	yes	3
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1355	19	be	nmod	according to senior counter terrorism officials , both here and abroad	0	10	location	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6745	3	go	nmod	with us	5	6	location	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6745	3	go	nmod	with us	5	6	location	1	no	5
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 454	11	rise	nmod	in the mid-nineties	16	18	location	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 454	11	rise	nmod	in the mid-nineties	16	18	location	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10355	1	come	nmod	at around 730	2	4	location	1	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 10355	1	come	nmod	at around 730	2	4	location	1	no	3
adjunct	False	False	adjunct	dev	32	en-ud-dev.conllu 19	1	work	nmod	on wall street	2	4	location	5	yes	4
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 19	1	work	nmod	on wall street	2	4	location	5	yes	3
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 6748	4	drag	nmod	to my room	6	8	location	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6748	4	drag	nmod	to my room	6	8	location	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1035	1	die	nmod	in 2004	2	3	location	1	no	5
adjunct	False	False	adjunct	train	78	en-ud-train.conllu 1035	1	die	nmod	in 2004	2	3	location	1	no	2
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 454	11	rise	nmod	following the execution of thamir madhlum al - dulaymi , an air force general belonging to their tribe	19	36	location	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 454	11	rise	nmod	following the execution of thamir madhlum al - dulaymi , an air force general belonging to their tribe	19	36	location	1	yes	5
adjunct	False	False	adjunct	dev	73	en-ud-dev.conllu 19	1	work	nmod	after all	6	7	location	1	no	4
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 19	1	work	nmod	after all	6	7	location	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 6761	3	happen	nmod	in the sixties	4	6	location	4	yes	3
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6761	3	happen	nmod	in the sixties	4	6	location	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 1035	1	die	nmod	after a &#39; fall	4	7	location	4	yes	2
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1035	1	die	nmod	after a &#39; fall	4	7	location	1	no	5
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 1	3	come	nmod	from the ap	0	2	location	5	yes	5
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 1	3	come	nmod	from the ap	0	2	location	5	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6763	3	come	nmod	from the nation that allows a church to be changed to a pub or to a dance room or to a recording studio full of drug addicts , homosexuals and lunatics ( as that of george martin , ally of the beatles )	4	46	location	5	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6763	3	come	nmod	from the nation that allows a church to be changed to a pub or to a dance room or to a recording studio full of drug addicts , homosexuals and lunatics ( as that of george martin , ally of the beatles )	4	46	location	5	yes	5
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 1036	1	blend	nmod	such as shamanism , christianity , buddhism , paganism , hermeticism and gnosticism	4	16	location	1	no	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1036	1	blend	nmod	such as shamanism , christianity , buddhism , paganism , hermeticism and gnosticism	4	16	location	1	no	3
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 4579	8	maintain	nmod	for the period 2003 to 2007	17	22	location	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4579	8	maintain	nmod	for the period 2003 to 2007	17	22	location	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 6766	25	take	nmod	as the epithet of the government of satan on that nation	0	10	location	3	yes	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 6766	25	take	nmod	as the epithet of the government of satan on that nation	0	10	location	1	no	3
